Id,OrgId,Code,Name,Spec,Unit,Category,IsActive,CreatedAt,UpdatedAt
406,1,MAT-000406,"Chemical Item-00406",Spec-8441,L,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
407,1,MAT-000407,"RawMaterial Item-00407",Spec-8538,m,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
408,1,MAT-000408,"Packaging Item-00408",Spec-9740,roll,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
409,1,MAT-000409,"Mechanical Item-00409",Spec-7436,pcs,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
410,1,MAT-000410,"FinishedGood Item-00410",Spec-6191,kg,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
411,1,MAT-000411,"Electronic Item-00411",Spec-9166,kg,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
412,1,MAT-000412,"Packaging Item-00412",Spec-3714,box,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
413,1,MAT-000413,"RawMaterial Item-00413",Spec-7850,L,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
414,1,MAT-000414,"Packaging Item-00414",Spec-6833,roll,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
415,1,MAT-000415,"FinishedGood Item-00415",Spec-2167,L,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
416,1,MAT-000416,"Electronic Item-00416",Spec-4409,pcs,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
417,1,MAT-000417,"SemiFinished Item-00417",Spec-4477,kg,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
418,1,MAT-000418,"FinishedGood Item-00418",Spec-2921,pcs,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
419,1,MAT-000419,"Chemical Item-00419",Spec-7465,L,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
420,1,MAT-000420,"Chemical Item-00420",Spec-6723,kg,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
421,1,MAT-000421,"Electronic Item-00421",Spec-6228,box,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
422,1,MAT-000422,"SemiFinished Item-00422",Spec-2428,pcs,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
423,1,MAT-000423,"Chemical Item-00423",Spec-7551,set,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
424,1,MAT-000424,"SemiFinished Item-00424",Spec-9909,box,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
425,1,MAT-000425,"RawMaterial Item-00425",Spec-5666,m,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
426,1,MAT-000426,"SemiFinished Item-00426",Spec-3349,L,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
427,1,MAT-000427,"Packaging Item-00427",Spec-1755,kg,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
428,1,MAT-000428,"FinishedGood Item-00428",Spec-9943,pcs,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
429,1,MAT-000429,"SemiFinished Item-00429",Spec-2372,pcs,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
430,1,MAT-000430,"Mechanical Item-00430",Spec-6127,pair,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
431,1,MAT-000431,"Mechanical Item-00431",Spec-2875,pcs,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
432,1,MAT-000432,"RawMaterial Item-00432",Spec-8556,m,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
433,1,MAT-000433,"RawMaterial Item-00433",Spec-4245,kg,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
434,1,MAT-000434,"Chemical Item-00434",Spec-5387,set,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
435,1,MAT-000435,"Mechanical Item-00435",Spec-2927,pcs,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
436,1,MAT-000436,"FinishedGood Item-00436",Spec-8438,m,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
437,1,MAT-000437,"Mechanical Item-00437",Spec-9877,pair,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
438,1,MAT-000438,"Electronic Item-00438",Spec-1660,kg,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
439,1,MAT-000439,"Electronic Item-00439",Spec-8225,kg,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
440,1,MAT-000440,"Mechanical Item-00440",Spec-1077,pcs,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
441,1,MAT-000441,"RawMaterial Item-00441",Spec-7885,m,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
442,1,MAT-000442,"SemiFinished Item-00442",Spec-8902,set,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
443,1,MAT-000443,"Packaging Item-00443",Spec-9469,box,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
444,1,MAT-000444,"Mechanical Item-00444",Spec-3311,pcs,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
445,1,MAT-000445,"Chemical Item-00445",Spec-5894,pair,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
446,1,MAT-000446,"Mechanical Item-00446",Spec-1063,roll,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
447,1,MAT-000447,"Packaging Item-00447",Spec-8267,pair,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
448,1,MAT-000448,"FinishedGood Item-00448",Spec-9527,box,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
449,1,MAT-000449,"Mechanical Item-00449",Spec-9142,kg,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
450,1,MAT-000450,"RawMaterial Item-00450",Spec-2403,set,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
451,1,MAT-000451,"RawMaterial Item-00451",Spec-1899,L,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
452,1,MAT-000452,"FinishedGood Item-00452",Spec-4045,box,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
453,1,MAT-000453,"Packaging Item-00453",Spec-5759,L,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
454,1,MAT-000454,"FinishedGood Item-00454",Spec-4060,set,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
455,1,MAT-000455,"Chemical Item-00455",Spec-7192,pcs,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
456,1,MAT-000456,"Packaging Item-00456",Spec-3488,set,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
457,1,MAT-000457,"Electronic Item-00457",Spec-5220,box,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
458,1,MAT-000458,"Packaging Item-00458",Spec-3217,pair,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
459,1,MAT-000459,"SemiFinished Item-00459",Spec-3384,roll,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
460,1,MAT-000460,"Packaging Item-00460",Spec-4911,set,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
461,1,MAT-000461,"Chemical Item-00461",Spec-4305,roll,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
462,1,MAT-000462,"Packaging Item-00462",Spec-6778,roll,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
463,1,MAT-000463,"SemiFinished Item-00463",Spec-9150,set,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
464,1,MAT-000464,"SemiFinished Item-00464",Spec-2735,pair,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
465,1,MAT-000465,"Electronic Item-00465",Spec-2614,L,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
466,1,MAT-000466,"Electronic Item-00466",Spec-9846,L,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
467,1,MAT-000467,"SemiFinished Item-00467",Spec-6120,pair,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
468,1,MAT-000468,"Mechanical Item-00468",Spec-6556,set,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
469,1,MAT-000469,"Mechanical Item-00469",Spec-7052,kg,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
470,1,MAT-000470,"Packaging Item-00470",Spec-3559,kg,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
471,1,MAT-000471,"RawMaterial Item-00471",Spec-9258,box,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
472,1,MAT-000472,"RawMaterial Item-00472",Spec-9710,m,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
473,1,MAT-000473,"Chemical Item-00473",Spec-4364,pcs,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
474,1,MAT-000474,"RawMaterial Item-00474",Spec-1076,set,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
475,1,MAT-000475,"FinishedGood Item-00475",Spec-1736,m,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
476,1,MAT-000476,"SemiFinished Item-00476",Spec-4273,m,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
477,1,MAT-000477,"RawMaterial Item-00477",Spec-3157,roll,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
478,1,MAT-000478,"SemiFinished Item-00478",Spec-7490,set,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
479,1,MAT-000479,"Chemical Item-00479",Spec-1370,m,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
480,1,MAT-000480,"Packaging Item-00480",Spec-4609,pcs,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
481,1,MAT-000481,"Chemical Item-00481",Spec-4576,m,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
482,1,MAT-000482,"Mechanical Item-00482",Spec-9720,kg,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
483,1,MAT-000483,"SemiFinished Item-00483",Spec-1730,L,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
484,1,MAT-000484,"SemiFinished Item-00484",Spec-4061,L,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
485,1,MAT-000485,"Mechanical Item-00485",Spec-3528,kg,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
486,1,MAT-000486,"Electronic Item-00486",Spec-3534,m,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
487,1,MAT-000487,"Electronic Item-00487",Spec-9308,L,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
488,1,MAT-000488,"FinishedGood Item-00488",Spec-4756,pair,FinishedGood,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
489,1,MAT-000489,"RawMaterial Item-00489",Spec-4120,pair,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
490,1,MAT-000490,"SemiFinished Item-00490",Spec-1156,kg,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
491,1,MAT-000491,"Chemical Item-00491",Spec-1019,kg,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
492,1,MAT-000492,"Chemical Item-00492",Spec-3423,pcs,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
493,1,MAT-000493,"Mechanical Item-00493",Spec-2726,roll,Mechanical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
494,1,MAT-000494,"RawMaterial Item-00494",Spec-9401,pcs,RawMaterial,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
495,1,MAT-000495,"SemiFinished Item-00495",Spec-3148,pair,SemiFinished,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
496,1,MAT-000496,"Chemical Item-00496",Spec-4101,roll,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
497,1,MAT-000497,"Electronic Item-00497",Spec-1788,m,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
498,1,MAT-000498,"Packaging Item-00498",Spec-7186,kg,Packaging,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
499,1,MAT-000499,"Electronic Item-00499",Spec-5650,roll,Electronic,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
500,1,MAT-000500,"Chemical Item-00500",Spec-4065,set,Chemical,1,"2026-07-16 13:58:28","2026-07-16 13:58:28"
