Id,OrgId,ParentMaterialId,ChildMaterialId,Quantity,Position,ScrapRate,BomViewType,Level,ValidFrom,ValidTo,VersionState,CreatedAt,UpdatedAt
427,1,471,197,1.35,27,0.0064,EBOM,5,2026-02-15,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
428,1,367,320,2.48,51,0.002,EBOM,4,2026-01-18,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
429,1,12,427,4.33,89,0.0269,EBOM,4,2025-10-30,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
430,1,12,13,3.91,16,0.0006,EBOM,4,2025-10-06,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
431,1,12,124,9.34,72,0.0226,MBOM,4,2026-06-03,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
432,1,12,402,1.63,98,0.0276,EBOM,4,2025-10-04,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
433,1,12,323,1.99,34,0.0211,EBOM,4,2025-11-02,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
434,1,12,32,3.44,28,0.0184,EBOM,4,2025-08-27,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
435,1,12,469,9.85,18,0.0252,MBOM,4,2025-11-09,,Obsolete,"2026-07-16 13:58:28","2026-07-16 13:58:28"
436,1,1,166,6.5,97,0.0195,EBOM,4,2026-05-24,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
437,1,1,253,8.83,32,0.0286,EBOM,4,2025-08-21,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
438,1,86,253,1.1,81,0.0286,EBOM,5,2025-08-21,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
439,1,1,344,4.04,6,0.0197,EBOM,4,2026-05-26,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
440,1,1,117,8.98,15,0.0026,EBOM,4,2026-06-17,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
441,1,1,247,2.55,14,0.0204,EBOM,4,2026-02-10,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
442,1,6,247,1.59,68,0.0204,EBOM,5,2026-02-10,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
443,1,449,465,7.0,47,0.022,MBOM,4,2025-10-26,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
444,1,449,71,2.78,2,0.025,EBOM,4,2025-08-18,,Draft,"2026-07-16 13:58:28","2026-07-16 13:58:28"
445,1,449,66,7.28,35,0.0129,MBOM,4,2026-04-30,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
446,1,301,175,5.8,78,0.0266,MBOM,4,2025-07-22,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
447,1,137,175,1.91,22,0.0266,MBOM,5,2025-07-22,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
448,1,301,47,3.14,32,0.0118,EBOM,4,2025-10-28,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
449,1,301,109,6.76,39,0.0285,EBOM,4,2025-07-23,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
450,1,283,109,1.88,59,0.0285,EBOM,5,2025-07-23,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
451,1,131,127,8.74,19,0.0202,MBOM,4,2025-12-29,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
452,1,131,220,8.01,55,0.0268,EBOM,4,2025-07-27,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
453,1,131,409,8.44,79,0.0235,MBOM,4,2026-05-05,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
454,1,379,372,8.73,91,0.0031,EBOM,4,2026-06-06,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
455,1,379,292,5.28,54,0.0057,MBOM,4,2026-07-01,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
456,1,379,398,8.3,73,0.0107,MBOM,4,2025-07-25,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
457,1,379,401,5.84,29,0.007,MBOM,4,2025-10-31,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
458,1,477,69,3.21,48,0.0248,MBOM,4,2025-11-16,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
459,1,477,155,1.41,22,0.0085,EBOM,4,2025-09-04,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
460,1,477,467,6.37,62,0.0072,EBOM,4,2026-04-04,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
461,1,477,144,2.45,87,0.0011,CBOM,4,2026-01-29,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
462,1,477,296,6.27,86,0.0282,MBOM,4,2025-11-30,,Obsolete,"2026-07-16 13:58:28","2026-07-16 13:58:28"
463,1,73,357,6.19,35,0.0002,EBOM,4,2026-03-18,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
464,1,73,365,4.38,32,0.0051,EBOM,4,2026-03-23,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
465,1,73,63,2.79,79,0.0136,CBOM,4,2025-09-16,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
466,1,73,336,9.36,34,0.0109,MBOM,4,2025-12-06,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
467,1,35,50,4.24,9,0.0273,EBOM,4,2026-01-26,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
468,1,307,50,1.71,81,0.0273,EBOM,5,2026-01-26,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
469,1,35,412,4.28,29,0.0026,CBOM,4,2025-09-03,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
470,1,35,388,6.99,71,0.0128,EBOM,4,2026-04-20,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
471,1,35,395,7.55,47,0.0194,MBOM,4,2025-11-24,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
472,1,330,395,2.42,69,0.0194,MBOM,5,2025-11-24,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
473,1,35,329,9.61,12,0.0184,CBOM,4,2025-11-24,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
474,1,343,470,3.47,27,0.0127,EBOM,4,2026-06-04,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
475,1,343,107,2.72,54,0.0203,EBOM,4,2025-09-24,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
476,1,343,231,2.17,26,0.0175,EBOM,4,2026-06-25,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
477,1,343,199,8.2,73,0.0278,EBOM,4,2026-03-02,,Draft,"2026-07-16 13:58:28","2026-07-16 13:58:28"
478,1,422,316,3.81,91,0.0253,EBOM,4,2025-09-02,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
479,1,422,85,6.27,34,0.0085,MBOM,4,2026-02-01,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
480,1,365,354,1.76,8,0.0298,MBOM,5,2025-09-06,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
481,1,365,103,8.15,96,0.024,MBOM,5,2026-06-11,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
482,1,365,57,7.9,79,0.0077,EBOM,5,2025-10-30,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
483,1,365,430,6.71,12,0.0197,EBOM,5,2025-09-14,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
484,1,107,458,2.29,30,0.0287,EBOM,5,2026-04-29,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
485,1,107,486,7.24,90,0.0005,MBOM,5,2026-04-10,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
486,1,107,119,4.34,26,0.0277,MBOM,5,2025-09-05,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
487,1,107,88,4.01,4,0.0063,MBOM,5,2025-10-22,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
488,1,107,364,3.41,69,0.0095,MBOM,5,2026-07-02,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
489,1,412,483,2.78,87,0.0088,MBOM,5,2025-08-09,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
490,1,412,266,2.71,94,0.0266,MBOM,5,2026-04-08,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
491,1,412,497,9.05,34,0.0144,MBOM,5,2026-02-12,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
492,1,412,431,1.34,21,0.0088,EBOM,5,2025-10-03,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
493,1,412,437,6.91,13,0.0055,EBOM,5,2025-08-03,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
494,1,412,358,1.71,8,0.0173,MBOM,5,2026-03-20,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
495,1,215,317,9.22,98,0.0143,EBOM,5,2026-06-21,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
496,1,215,311,9.5,33,0.0105,MBOM,5,2026-05-27,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
497,1,215,169,7.92,80,0.0179,EBOM,5,2025-11-20,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
498,1,215,349,7.45,92,0.0218,EBOM,5,2026-05-11,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
499,1,215,351,6.65,36,0.0043,EBOM,5,2025-11-13,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
500,1,215,212,7.99,56,0.0104,MBOM,5,2025-10-26,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
501,1,215,29,3.03,31,0.0101,MBOM,5,2026-02-01,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
502,1,426,369,4.39,18,0.0278,MBOM,5,2026-03-07,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
503,1,426,79,6.17,51,0.027,EBOM,5,2026-03-07,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
504,1,426,101,5.96,53,0.0045,MBOM,5,2025-09-20,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
505,1,253,473,1.09,10,0.0163,MBOM,5,2025-12-07,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
506,1,253,464,9.27,87,0.0186,EBOM,5,2026-03-09,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
507,1,253,171,4.2,19,0.0227,MBOM,5,2025-12-30,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
508,1,253,125,5.44,46,0.0134,MBOM,5,2025-10-02,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
509,1,253,100,9.41,66,0.0275,EBOM,5,2026-07-13,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
510,1,253,394,3.55,83,0.022,EBOM,5,2025-12-16,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
511,1,316,442,3.84,24,0.0249,MBOM,5,2026-04-13,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
512,1,316,484,8.21,12,0.0289,MBOM,5,2026-05-20,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
513,1,316,462,1.1,14,0.0037,EBOM,5,2026-07-03,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
514,1,144,399,1.55,69,0.0076,MBOM,5,2026-06-17,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
515,1,144,165,8.53,71,0.0218,EBOM,5,2026-04-01,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
516,1,144,468,4.42,83,0.0126,MBOM,5,2025-09-01,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
517,1,144,355,4.0,22,0.0225,MBOM,5,2025-11-18,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
518,1,144,244,5.25,31,0.0118,EBOM,5,2025-11-22,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
519,1,465,219,3.48,42,0.0052,EBOM,5,2026-03-28,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
520,1,465,149,8.61,8,0.0255,EBOM,5,2026-02-20,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
521,1,465,378,2.75,37,0.0268,MBOM,5,2025-10-19,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
522,1,124,77,8.19,86,0.0242,EBOM,5,2026-01-20,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
523,1,124,134,4.32,98,0.0215,MBOM,5,2026-06-29,,Draft,"2026-07-16 13:58:28","2026-07-16 13:58:28"
524,1,124,243,8.23,81,0.0172,EBOM,5,2026-02-07,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
525,1,395,72,9.91,69,0.0145,MBOM,5,2026-03-12,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
526,1,395,293,1.21,33,0.0174,EBOM,5,2025-11-21,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
527,1,395,334,2.91,21,0.0039,MBOM,5,2026-04-24,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
528,1,395,414,6.13,72,0.0265,EBOM,5,2026-06-29,,Released,"2026-07-16 13:58:28","2026-07-16 13:58:28"
